frame_id,width,height,load_time,resize_time,preprocess_time,infer_time,postproc_time,total_time,memory_MB
89,1654,1080,0.0130,0.0007,0.0039,0.0142,0.0002,0.0319,1849.49
90,1654,1080,0.0130,0.0008,0.0039,0.0142,0.0002,0.0322,1849.49
91,1654,1080,0.0129,0.0007,0.0040,0.0145,0.0002,0.0323,1849.49
92,1654,1080,0.0129,0.0008,0.0040,0.0145,0.0002,0.0324,1849.49
93,1654,1080,0.0128,0.0007,0.0040,0.0141,0.0002,0.0318,1849.49
94,1654,1080,0.0128,0.0007,0.0040,0.0145,0.0002,0.0322,1849.49
95,1654,1080,0.0128,0.0007,0.0038,0.0140,0.0002,0.0316,1849.49
96,1654,1080,0.0128,0.0007,0.0038,0.0141,0.0002,0.0317,1849.49
97,1654,1080,0.0128,0.0007,0.0046,0.0140,0.0001,0.0323,1849.49
98,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0324,1849.49
99,1654,1080,0.0129,0.0007,0.0039,0.0145,0.0002,0.0322,1849.49
100,1654,1080,0.0129,0.0007,0.0039,0.0142,0.0002,0.0319,1849.49
101,1654,1080,0.0129,0.0007,0.0039,0.0141,0.0002,0.0318,1849.49
102,1654,1080,0.0129,0.0008,0.0038,0.0141,0.0001,0.0317,1849.49
103,1654,1080,0.0129,0.0007,0.0038,0.0145,0.0002,0.0322,1849.49
104,1654,1080,0.0127,0.0007,0.0039,0.0143,0.0002,0.0318,1849.49
105,1654,1080,0.0126,0.0007,0.0039,0.0141,0.0002,0.0314,1849.49
106,1654,1080,0.0126,0.0007,0.0039,0.0140,0.0001,0.0315,1849.49
107,1654,1080,0.0129,0.0007,0.0039,0.0141,0.0002,0.0318,1849.57
108,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0323,1849.57
109,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0324,1849.57
110,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0324,1849.57
111,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0325,1849.57
112,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0323,1849.57
113,1654,1080,0.0129,0.0007,0.0046,0.0141,0.0002,0.0325,1849.57
114,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0326,1849.57
115,1654,1080,0.0127,0.0007,0.0046,0.0145,0.0002,0.0327,1849.57
116,1654,1080,0.0129,0.0007,0.0047,0.0144,0.0002,0.0328,1849.57
117,1654,1080,0.0125,0.0007,0.0046,0.0142,0.0002,0.0322,1849.57
118,1654,1080,0.0126,0.0007,0.0047,0.0142,0.0002,0.0323,1849.57
119,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0322,1849.57
120,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0323,1849.57
121,1654,1080,0.0126,0.0007,0.0047,0.0141,0.0002,0.0323,1849.59
122,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0002,0.0320,1849.59
123,1654,1080,0.0125,0.0007,0.0047,0.0141,0.0002,0.0322,1849.59
124,1654,1080,0.0125,0.0007,0.0047,0.0141,0.0002,0.0321,1849.59
125,1654,1080,0.0127,0.0007,0.0048,0.0141,0.0002,0.0325,1849.59
126,1654,1080,0.0125,0.0007,0.0046,0.0142,0.0002,0.0322,1849.59
127,1654,1080,0.0127,0.0007,0.0039,0.0146,0.0002,0.0320,1849.59
128,1654,1080,0.0126,0.0007,0.0048,0.0142,0.0002,0.0325,1849.59
129,1654,1080,0.0129,0.0007,0.0048,0.0142,0.0002,0.0328,1849.59
130,1654,1080,0.0125,0.0007,0.0048,0.0142,0.0002,0.0324,1849.60
131,1654,1080,0.0126,0.0007,0.0041,0.0142,0.0002,0.0317,1849.60
132,1654,1080,0.0125,0.0007,0.0048,0.0141,0.0002,0.0322,1849.60
133,1654,1080,0.0124,0.0007,0.0048,0.0142,0.0002,0.0322,1849.60
134,1654,1080,0.0125,0.0007,0.0047,0.0145,0.0002,0.0326,1849.61
135,1654,1080,0.0125,0.0007,0.0048,0.0141,0.0002,0.0322,1849.61
136,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0001,0.0323,1849.61
137,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0002,0.0323,1849.62
138,1654,1080,0.0127,0.0007,0.0048,0.0141,0.0002,0.0324,1849.62
139,1654,1080,0.0126,0.0007,0.0040,0.0141,0.0002,0.0316,1849.62
140,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0002,0.0324,1849.62
141,1654,1080,0.0126,0.0007,0.0048,0.0140,0.0002,0.0322,1849.62
142,1654,1080,0.0126,0.0007,0.0048,0.0144,0.0001,0.0326,1849.62
143,1654,1080,0.0127,0.0007,0.0048,0.0140,0.0001,0.0323,1849.62
144,1654,1080,0.0126,0.0007,0.0047,0.0140,0.0001,0.0322,1849.62
145,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0002,0.0323,1849.62
146,1654,1080,0.0125,0.0007,0.0040,0.0141,0.0002,0.0315,1849.62
147,1654,1080,0.0126,0.0007,0.0040,0.0141,0.0001,0.0315,1849.62
148,1654,1080,0.0125,0.0007,0.0040,0.0140,0.0001,0.0314,1849.62
149,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0002,0.0324,1849.62
150,1654,1080,0.0127,0.0007,0.0047,0.0144,0.0002,0.0327,1849.62
151,1654,1080,0.0127,0.0007,0.0040,0.0141,0.0002,0.0318,1849.62
152,1654,1080,0.0127,0.0007,0.0048,0.0142,0.0002,0.0325,1849.62
153,1654,1080,0.0127,0.0007,0.0048,0.0142,0.0002,0.0325,1849.63
154,1654,1080,0.0129,0.0007,0.0048,0.0141,0.0002,0.0327,1849.63
155,1654,1080,0.0128,0.0007,0.0048,0.0141,0.0001,0.0325,1849.63
156,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0002,0.0323,1849.63
157,1654,1080,0.0126,0.0007,0.0048,0.0141,0.0002,0.0323,1849.63
158,1654,1080,0.0127,0.0007,0.0041,0.0141,0.0002,0.0318,1849.63
159,1654,1080,0.0127,0.0007,0.0047,0.0142,0.0002,0.0325,1849.63
160,1654,1080,0.0128,0.0007,0.0048,0.0142,0.0002,0.0326,1849.64
161,1654,1080,0.0129,0.0007,0.0040,0.0141,0.0002,0.0318,1849.64
162,1654,1080,0.0129,0.0007,0.0047,0.0141,0.0002,0.0326,1849.64
163,1654,1080,0.0127,0.0007,0.0044,0.0140,0.0001,0.0320,1849.64
164,1654,1080,0.0129,0.0007,0.0048,0.0141,0.0002,0.0326,1849.64
165,1654,1080,0.0127,0.0007,0.0049,0.0140,0.0002,0.0325,1849.65
166,1654,1080,0.0130,0.0007,0.0040,0.0141,0.0002,0.0320,1849.65
167,1654,1080,0.0128,0.0007,0.0040,0.0141,0.0002,0.0319,1849.65
168,1654,1080,0.0129,0.0007,0.0048,0.0141,0.0002,0.0327,1849.65
169,1654,1080,0.0128,0.0007,0.0040,0.0142,0.0002,0.0319,1849.65
170,1654,1080,0.0127,0.0007,0.0039,0.0142,0.0004,0.0320,1849.65
171,1654,1080,0.0129,0.0007,0.0040,0.0142,0.0002,0.0319,1849.65
172,1654,1080,0.0127,0.0007,0.0039,0.0141,0.0002,0.0316,1849.65
173,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0324,1849.65
174,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0324,1849.65
175,1654,1080,0.0129,0.0007,0.0039,0.0142,0.0002,0.0319,1849.65
176,1654,1080,0.0128,0.0007,0.0046,0.0142,0.0002,0.0325,1849.65
177,1654,1080,0.0130,0.0007,0.0039,0.0142,0.0002,0.0320,1849.65
178,1654,1080,0.0131,0.0007,0.0046,0.0141,0.0002,0.0328,1849.65
179,1654,1080,0.0130,0.0007,0.0046,0.0142,0.0002,0.0327,1849.65
180,1654,1080,0.0128,0.0007,0.0047,0.0145,0.0002,0.0328,1849.65
181,1654,1080,0.0129,0.0007,0.0046,0.0142,0.0002,0.0327,1849.65
182,1654,1080,0.0128,0.0007,0.0047,0.0142,0.0002,0.0325,1849.65
183,1654,1080,0.0128,0.0007,0.0046,0.0142,0.0002,0.0325,1849.65
184,1654,1080,0.0128,0.0007,0.0046,0.0145,0.0002,0.0329,1849.65
185,1654,1080,0.0127,0.0007,0.0039,0.0142,0.0002,0.0317,1849.65
186,1654,1080,0.0128,0.0007,0.0041,0.0144,0.0002,0.0321,1849.65
187,1654,1080,0.0127,0.0007,0.0039,0.0142,0.0002,0.0317,1849.65
188,1654,1080,0.0128,0.0007,0.0038,0.0142,0.0002,0.0317,1849.65
189,1654,1080,0.0126,0.0007,0.0046,0.0144,0.0002,0.0325,1849.65
190,1654,1080,0.0128,0.0007,0.0042,0.0143,0.0002,0.0321,1849.65
191,1654,1080,0.0126,0.0007,0.0039,0.0144,0.0002,0.0318,1849.65
192,1654,1080,0.0127,0.0007,0.0047,0.0140,0.0002,0.0324,1849.65
193,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0321,1849.65
194,1654,1080,0.0126,0.0007,0.0046,0.0144,0.0002,0.0325,1849.65
195,1654,1080,0.0127,0.0007,0.0047,0.0140,0.0002,0.0322,1849.65
196,1654,1080,0.0125,0.0007,0.0046,0.0144,0.0002,0.0324,1849.65
197,1654,1080,0.0125,0.0007,0.0039,0.0141,0.0001,0.0313,1849.65
198,1654,1080,0.0124,0.0007,0.0039,0.0140,0.0001,0.0311,1849.65
199,1654,1080,0.0124,0.0007,0.0039,0.0140,0.0001,0.0312,1849.65
200,1654,1080,0.0124,0.0007,0.0039,0.0140,0.0002,0.0312,1849.65
201,1654,1080,0.0125,0.0007,0.0039,0.0141,0.0002,0.0314,1849.65
202,1654,1080,0.0124,0.0007,0.0047,0.0141,0.0001,0.0320,1849.65
203,1654,1080,0.0125,0.0007,0.0046,0.0145,0.0002,0.0324,1849.65
204,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0002,0.0320,1849.65
205,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0324,1849.65
206,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0002,0.0321,1849.65
207,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0321,1849.65
208,1654,1080,0.0125,0.0007,0.0046,0.0142,0.0002,0.0321,1849.65
209,1654,1080,0.0125,0.0007,0.0046,0.0142,0.0002,0.0321,1849.65
210,1654,1080,0.0130,0.0007,0.0046,0.0142,0.0002,0.0327,1849.65
211,1654,1080,0.0125,0.0007,0.0047,0.0141,0.0002,0.0322,1849.65
212,1654,1080,0.0126,0.0007,0.0046,0.0145,0.0002,0.0326,1849.65
213,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0322,1849.65
214,1654,1080,0.0128,0.0007,0.0039,0.0145,0.0002,0.0320,1849.65
215,1654,1080,0.0127,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
216,1654,1080,0.0127,0.0007,0.0046,0.0147,0.0002,0.0329,1849.65
217,1654,1080,0.0127,0.0007,0.0047,0.0141,0.0002,0.0323,1849.65
218,1654,1080,0.0128,0.0007,0.0046,0.0144,0.0002,0.0327,1849.65
219,1654,1080,0.0127,0.0007,0.0047,0.0140,0.0002,0.0322,1849.65
220,1654,1080,0.0127,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
221,1654,1080,0.0127,0.0007,0.0046,0.0144,0.0002,0.0326,1849.65
222,1654,1080,0.0131,0.0007,0.0039,0.0141,0.0002,0.0320,1849.65
223,1654,1080,0.0128,0.0007,0.0046,0.0140,0.0002,0.0323,1849.65
224,1654,1080,0.0126,0.0007,0.0039,0.0144,0.0001,0.0318,1849.65
225,1654,1080,0.0127,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
226,1654,1080,0.0126,0.0007,0.0039,0.0141,0.0002,0.0314,1849.65
227,1654,1080,0.0127,0.0007,0.0039,0.0145,0.0002,0.0319,1849.65
228,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0322,1849.65
229,1654,1080,0.0130,0.0007,0.0046,0.0145,0.0002,0.0330,1849.65
230,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
231,1654,1080,0.0128,0.0007,0.0046,0.0145,0.0002,0.0327,1849.65
232,1654,1080,0.0131,0.0007,0.0046,0.0142,0.0002,0.0327,1849.65
233,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0325,1849.65
234,1654,1080,0.0127,0.0007,0.0047,0.0146,0.0002,0.0328,1849.65
235,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
236,1654,1080,0.0129,0.0007,0.0039,0.0142,0.0002,0.0320,1849.65
237,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
238,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0324,1849.65
239,1654,1080,0.0126,0.0007,0.0046,0.0145,0.0002,0.0326,1849.65
240,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0324,1849.65
241,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
242,1654,1080,0.0127,0.0007,0.0039,0.0142,0.0002,0.0316,1849.65
243,1654,1080,0.0126,0.0007,0.0039,0.0145,0.0001,0.0319,1849.65
244,1654,1080,0.0127,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
245,1654,1080,0.0126,0.0007,0.0046,0.0144,0.0002,0.0326,1849.65
246,1654,1080,0.0127,0.0007,0.0047,0.0141,0.0002,0.0323,1849.65
247,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0002,0.0320,1849.65
248,1654,1080,0.0125,0.0007,0.0046,0.0142,0.0002,0.0321,1849.65
249,1654,1080,0.0125,0.0007,0.0047,0.0141,0.0002,0.0321,1849.65
250,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0321,1849.65
251,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0002,0.0320,1849.65
252,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
253,1654,1080,0.0124,0.0007,0.0047,0.0141,0.0002,0.0320,1849.65
254,1654,1080,0.0124,0.0007,0.0046,0.0140,0.0001,0.0319,1849.65
255,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0002,0.0320,1849.65
256,1654,1080,0.0125,0.0007,0.0046,0.0140,0.0002,0.0320,1849.65
257,1654,1080,0.0126,0.0007,0.0041,0.0141,0.0002,0.0317,1849.65
258,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0002,0.0321,1849.65
259,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
260,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0002,0.0319,1849.65
261,1654,1080,0.0123,0.0007,0.0047,0.0140,0.0002,0.0318,1849.65
262,1654,1080,0.0130,0.0007,0.0046,0.0141,0.0002,0.0325,1849.65
263,1654,1080,0.0124,0.0007,0.0040,0.0140,0.0002,0.0312,1849.65
264,1654,1080,0.0125,0.0007,0.0047,0.0140,0.0001,0.0321,1849.65
265,1654,1080,0.0123,0.0007,0.0046,0.0141,0.0001,0.0319,1849.65
266,1654,1080,0.0124,0.0007,0.0046,0.0140,0.0001,0.0319,1849.65
267,1654,1080,0.0123,0.0007,0.0047,0.0140,0.0001,0.0319,1849.65
268,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0002,0.0319,1849.65
269,1654,1080,0.0123,0.0007,0.0046,0.0140,0.0002,0.0318,1849.65
270,1654,1080,0.0126,0.0007,0.0046,0.0140,0.0002,0.0321,1849.65
271,1654,1080,0.0124,0.0007,0.0046,0.0140,0.0002,0.0319,1849.65
272,1654,1080,0.0124,0.0007,0.0047,0.0140,0.0001,0.0319,1849.65
273,1654,1080,0.0125,0.0007,0.0039,0.0140,0.0001,0.0313,1849.65
274,1654,1080,0.0125,0.0007,0.0039,0.0140,0.0001,0.0313,1849.65
275,1654,1080,0.0125,0.0007,0.0048,0.0141,0.0001,0.0322,1849.65
276,1654,1080,0.0123,0.0007,0.0047,0.0140,0.0001,0.0318,1849.65
277,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0001,0.0320,1849.65
278,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0002,0.0319,1849.65
279,1654,1080,0.0127,0.0007,0.0047,0.0145,0.0002,0.0327,1849.65
280,1654,1080,0.0124,0.0007,0.0047,0.0141,0.0001,0.0320,1849.65
281,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0001,0.0321,1849.65
282,1654,1080,0.0124,0.0007,0.0046,0.0141,0.0001,0.0319,1849.65
283,1654,1080,0.0125,0.0007,0.0046,0.0144,0.0002,0.0324,1849.65
284,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0001,0.0321,1849.65
285,1654,1080,0.0126,0.0007,0.0040,0.0141,0.0002,0.0315,1849.65
286,1654,1080,0.0125,0.0007,0.0039,0.0141,0.0001,0.0313,1849.65
287,1654,1080,0.0125,0.0007,0.0040,0.0141,0.0002,0.0314,1849.65
288,1654,1080,0.0125,0.0007,0.0039,0.0141,0.0002,0.0314,1849.65
289,1654,1080,0.0126,0.0007,0.0047,0.0141,0.0002,0.0322,1849.65
290,1654,1080,0.0126,0.0007,0.0047,0.0141,0.0002,0.0322,1849.65
291,1654,1080,0.0126,0.0007,0.0047,0.0142,0.0002,0.0322,1849.65
292,1654,1080,0.0126,0.0007,0.0047,0.0142,0.0002,0.0323,1849.65
293,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
294,1654,1080,0.0127,0.0007,0.0047,0.0145,0.0002,0.0328,1849.65
295,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0322,1849.65
296,1654,1080,0.0129,0.0007,0.0046,0.0141,0.0002,0.0325,1849.65
297,1654,1080,0.0127,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
298,1654,1080,0.0128,0.0007,0.0039,0.0140,0.0002,0.0316,1849.65
299,1654,1080,0.0126,0.0007,0.0046,0.0140,0.0002,0.0321,1849.65
300,1654,1080,0.0125,0.0007,0.0047,0.0141,0.0002,0.0322,1849.65
301,1654,1080,0.0125,0.0007,0.0047,0.0141,0.0002,0.0321,1849.65
302,1654,1080,0.0128,0.0007,0.0047,0.0141,0.0002,0.0324,1849.65
303,1654,1080,0.0127,0.0007,0.0046,0.0144,0.0002,0.0326,1849.65
304,1654,1080,0.0127,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
305,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0324,1849.65
306,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0324,1849.65
307,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0324,1849.65
308,1654,1080,0.0127,0.0007,0.0047,0.0141,0.0002,0.0323,1849.65
309,1654,1080,0.0128,0.0007,0.0047,0.0142,0.0002,0.0325,1849.65
310,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0323,1849.65
311,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0325,1849.65
312,1654,1080,0.0126,0.0007,0.0046,0.0141,0.0002,0.0322,1849.65
313,1654,1080,0.0125,0.0007,0.0046,0.0141,0.0002,0.0322,1849.65
314,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0324,1849.65
315,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0322,1849.65
316,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
317,1654,1080,0.0126,0.0007,0.0046,0.0142,0.0002,0.0323,1849.65
318,1654,1080,0.0127,0.0007,0.0046,0.0142,0.0002,0.0324,1849.65
319,1654,1080,0.0128,0.0007,0.0046,0.0141,0.0002,0.0325,1849.65
320,1654,1080,0.0130,0.0007,0.0046,0.0145,0.0002,0.0329,1849.65
321,1654,1080,0.0129,0.0007,0.0046,0.0141,0.0002,0.0324,1849.65
322,1654,1080,0.0131,0.0007,0.0046,0.0146,0.0002,0.0332,1849.65
